game_id,source,source_title,confidence_score,matched_by
botanicula,metacritic,Botanicula,100,exact_title_platform_year
botanicula,vgsales,Botanicula,100,exact_title_platform_year
bottom_of_the_9th_97,vgsales,Bottom of the 9th '97,100,exact_title_platform_year
bottom_of_the_9th_99,vgsales,Bottom of the 9th '99,100,exact_title_platform_year
boulder_dash_rocks,vgsales,Boulder Dash: Rocks!,100,exact_title_platform_year
boulder_dash_xl,metacritic,Boulder Dash-XL,100,exact_title_platform_year
bound,metacritic,Bound,100,exact_title_platform_year
bound,metacritic,Bound,100,exact_title_platform_year
bound_by_flame,metacritic,Bound by Flame,100,exact_title_platform_year
bound_by_flame,metacritic,Bound by Flame,100,exact_title_platform_year
bounty_hounds,metacritic,Bounty Hounds,100,exact_title_platform_year
bounty_hounds,vgsales,Bounty Hounds,100,exact_title_platform_year
boxboxboy,metacritic,BoxBoxBoy!,100,exact_title_platform_year
boxboxboy,metacritic,BoxBoxBoy!,100,exact_title_platform_year
boxboy,metacritic,BOXBOY!,100,exact_title_platform_year
boxboy,metacritic,BOXBOY!,100,exact_title_platform_year
boxboy_boxgirl,metacritic,BoxBoy! + BoxGirl!,100,exact_title_platform_year
boxer_s_road,vgsales,Boxer's Road,100,exact_title_platform_year
boxing,vgsales,Boxing,100,exact_title_platform_year
boxing_fever,vgsales,Boxing Fever,100,exact_title_platform_year
boxing_fever,metacritic,Boxing Fever,100,exact_title_platform_year
boyfriend_dungeon,metacritic,Boyfriend Dungeon,100,exact_title_platform_year
brahma_force_the_assault_on_beltlogger_9,vgsales,BRAHMA Force: The Assault on Beltlogger 9,100,exact_title_platform_year
braid,vgsales,Braid,100,exact_title_platform_year
braid,metacritic,Braid,100,exact_title_platform_year
braid,metacritic,Braid,100,exact_title_platform_year
braid,metacritic,Braid,100,exact_title_platform_year
brain_age_2_more_training_in_minutes_a_day,metacritic,Brain Age 2: More Training in Minutes a Day,100,exact_title_platform_year
brain_age_concentration_training,metacritic,Brain Age: Concentration Training,100,exact_title_platform_year
brain_age_concentration_training,metacritic,Brain Age: Concentration Training,100,exact_title_platform_year
brain_age_concentration_training,vgsales,Brain Age: Concentration Training,100,exact_title_platform_year
brain_age_train_your_brain_in_minutes_a_day,vgsales,Brain Age: Train Your Brain in Minutes a Day,100,exact_title_platform_year
brain_age_train_your_brain_in_minutes_a_day,metacritic,Brain Age: Train Your Brain in Minutes a Day!,100,exact_title_platform_year
brain_assist,metacritic,Brain Assist,100,exact_title_platform_year
brain_assist,vgsales,Brain Assist,100,exact_title_platform_year
brain_boost_beta_wave,vgsales,Brain Boost: Beta Wave,100,exact_title_platform_year
brain_boost_beta_wave,metacritic,Brain Boost: Beta Wave,100,exact_title_platform_year
brain_boost_gamma_wave,metacritic,Brain Boost: Gamma Wave,100,exact_title_platform_year
brain_boost_gamma_wave,vgsales,Brain Boost: Gamma Wave,100,exact_title_platform_year
brain_challenge,metacritic,Brain Challenge,100,exact_title_platform_year
brain_challenge,vgsales,Brain Challenge,100,exact_title_platform_year
brain_challenge,metacritic,Brain Challenge,100,exact_title_platform_year
brain_dead_13,vgsales,Brain Dead 13,100,exact_title_platform_year
brain_quest_grades_3_4,vgsales,Brain Quest: Grades 3 & 4,100,exact_title_platform_year
brain_quest_grades_5_6,vgsales,Brain Quest: Grades 5 & 6,100,exact_title_platform_year
brain_voyage,vgsales,Brain Voyage,100,exact_title_platform_year
brain_voyage,metacritic,Brain Voyage,100,exact_title_platform_year
brandish_the_dark_revenant,vgsales,Brandish: The Dark Revenant,100,exact_title_platform_year
bratz,vgsales,Bratz,100,exact_title_platform_year
bratz_4_real,vgsales,Bratz 4 Real,100,exact_title_platform_year
bratz_forever_diamondz,vgsales,Bratz: Forever Diamondz,100,exact_title_platform_year
bratz_forever_diamondz,vgsales,Bratz: Forever Diamondz,100,exact_title_platform_year
bratz_girlz_really_rock,vgsales,Bratz: Girlz Really Rock,100,exact_title_platform_year
bratz_girlz_really_rock,vgsales,Bratz: Girlz Really Rock,100,exact_title_platform_year
game_wario,vgsales,Game & Wario,100,exact_title_platform_year
bratz_girlz_really_rock,vgsales,Bratz: Girlz Really Rock,100,exact_title_platform_year
bratz_kidz,vgsales,Bratz Kidz,100,exact_title_platform_year
bratz_ponyz,vgsales,Bratz Ponyz,100,exact_title_platform_year
bratz_ponyz_2,vgsales,Bratz Ponyz 2,100,exact_title_platform_year
bratz_rock_angelz,vgsales,Bratz: Rock Angelz,100,exact_title_platform_year
bratz_rock_angelz,vgsales,Bratz: Rock Angelz,100,exact_title_platform_year
bratz_rock_angelz,vgsales,Bratz: Rock Angelz,100,exact_title_platform_year
bratz_rock_angelz,metacritic,Bratz: Rock Angelz,100,exact_title_platform_year
bratz_super_babyz,vgsales,Bratz: Super Babyz,100,exact_title_platform_year
bratz_the_movie,vgsales,Bratz: The Movie,100,exact_title_platform_year
bratz_the_movie,vgsales,Bratz: The Movie,100,exact_title_platform_year
brave_fencer_musashi,vgsales,Brave Fencer Musashi,100,exact_title_platform_year
brave_fencer_musashi,metacritic,Brave Fencer Musashi,100,exact_title_platform_year
brave_the_video_game,vgsales,Brave: The Video Game,100,exact_title_platform_year
bravo_air_race,vgsales,Bravo Air Race,100,exact_title_platform_year
brawl,metacritic,BRAWL,100,exact_title_platform_year
brawl,metacritic,BRAWL,100,exact_title_platform_year
brawlout,metacritic,Brawlout,100,exact_title_platform_year
brawlout,metacritic,Brawlout,100,exact_title_platform_year
breach,metacritic,Breach,100,exact_title_platform_year
break_em_all,metacritic,Break 'Em All,100,exact_title_platform_year
break_em_all,vgsales,Break 'Em All,100,exact_title_platform_year
breakdown,vgsales,Breakdown,100,exact_title_platform_year
breakdown,metacritic,Breakdown,100,exact_title_platform_year
breakout,vgsales,Breakout,100,exact_title_platform_year
breakout_recharged,metacritic,Breakout: Recharged,100,exact_title_platform_year
breath_of_fire,vgsales,Breath of Fire,100,exact_title_platform_year
breath_of_fire,metacritic,Breath of Fire,100,exact_title_platform_year
breath_of_fire_dragon_quarter,metacritic,Breath of Fire: Dragon Quarter,100,exact_title_platform_year
breath_of_fire_dragon_quarter,vgsales,Breath of Fire: Dragon Quarter,100,exact_title_platform_year
breath_of_fire_ii,vgsales,Breath of Fire II,100,exact_title_platform_year
breath_of_fire_ii,metacritic,Breath of Fire II,100,exact_title_platform_year
breeding_stud_2,vgsales,Breeding Stud 2,100,exact_title_platform_year
brunswick_pro_bowling,vgsales,Brunswick Pro Bowling,100,exact_title_platform_year
bridge_constructor_portal,metacritic,Bridge Constructor Portal,100,exact_title_platform_year
bridge_constructor_portal,metacritic,Bridge Constructor Portal,100,exact_title_platform_year
bridge_constructor_portal,metacritic,Bridge Constructor Portal,100,exact_title_platform_year
bridge_constructor_portal,metacritic,Bridge Constructor Portal,100,exact_title_platform_year
bridge_constructor_portal,metacritic,Bridge Constructor Portal,100,exact_title_platform_year
bridge_constructor_portal,metacritic,Bridge Constructor Portal,100,exact_title_platform_year
brigandine_the_legend_of_runersia,metacritic,Brigandine: The Legend of Runersia,100,exact_title_platform_year
brigandine_the_legend_of_runersia,metacritic,Brigandine: The Legend of Runersia,100,exact_title_platform_year
bright_memory,metacritic,Bright Memory,100,exact_title_platform_year
brink,metacritic,Brink,100,exact_title_platform_year
brink,metacritic,Brink,100,exact_title_platform_year
brink,metacritic,Brink,100,exact_title_platform_year
brink,metacritic,Brink,100,exact_title_platform_year
brink,vgsales,Brink,100,exact_title_platform_year
brink,vgsales,Brink,100,exact_title_platform_year
brink,vgsales,Brink,100,exact_title_platform_year
britney_s_dance_beat,vgsales,Britney's Dance Beat,100,exact_title_platform_year
britney_s_dance_beat,vgsales,Britney's Dance Beat,100,exact_title_platform_year
britney_s_dance_beat,metacritic,Britney's Dance Beat,100,exact_title_platform_year
britney_s_dance_beat,metacritic,Britney's Dance Beat,100,exact_title_platform_year
broforce,metacritic,Broforce,100,exact_title_platform_year
broforce,metacritic,Broforce,100,exact_title_platform_year
broforce,metacritic,Broforce,100,exact_title_platform_year
broken_helix,vgsales,Broken Helix,100,exact_title_platform_year
brunswick_pro_bowling,vgsales,Brunswick Pro Bowling,100,exact_title_platform_year
broken_sword_ii_the_smoking_mirror,vgsales,Broken Sword II: The Smoking Mirror,100,exact_title_platform_year
broken_sword_shadow_of_the_templars_the_director_s_cut,vgsales,Broken Sword: Shadow of the Templars - The Director's Cut,100,exact_title_platform_year
broken_sword_shadow_of_the_templars_the_director_s_cut,metacritic,Broken Sword: Shadow of the Templars - The Director's Cut,100,exact_title_platform_year
broken_sword_shadow_of_the_templars_the_director_s_cut,metacritic,Broken Sword: Shadow of the Templars - The Director's Cut,100,exact_title_platform_year
broken_sword_the_shadow_of_the_templars,vgsales,Broken Sword: The Shadow of the Templars,100,exact_title_platform_year
broken_sword_the_shadow_of_the_templars,metacritic,Broken Sword: The Shadow of the Templars,100,exact_title_platform_year
brooktown_high,metacritic,Brooktown High,100,exact_title_platform_year
brothers_a_tale_of_two_sons,metacritic,Brothers: A Tale of Two Sons,100,exact_title_platform_year
brothers_a_tale_of_two_sons,metacritic,Brothers: A Tale of Two Sons,100,exact_title_platform_year
brothers_a_tale_of_two_sons,metacritic,Brothers: A Tale of Two Sons,100,exact_title_platform_year
brothers_a_tale_of_two_sons,metacritic,Brothers: A Tale of Two Sons,100,exact_title_platform_year
brothers_conflict_brilliant_blue,vgsales,Brothers Conflict: Brilliant Blue,100,exact_title_platform_year
brothers_conflict_passion_pink,vgsales,Brothers Conflict: Passion Pink,100,exact_title_platform_year
brothers_conflict_precious_baby,vgsales,Brothers Conflict: Precious Baby,100,exact_title_platform_year
brothers_in_arms_double_time,metacritic,Brothers in Arms: Double Time,100,exact_title_platform_year
brothers_in_arms_double_time,vgsales,Brothers in Arms: Double Time,100,exact_title_platform_year
brothers_in_arms_ds,metacritic,Brothers In Arms DS,100,exact_title_platform_year
brothers_in_arms_ds,vgsales,Brothers In Arms DS,100,exact_title_platform_year
brothers_in_arms_earned_in_blood,metacritic,Brothers in Arms: Earned in Blood,100,exact_title_platform_year
brothers_in_arms_earned_in_blood,vgsales,Brothers In Arms: Earned in Blood,100,exact_title_platform_year
brothers_in_arms_hell_s_highway,metacritic,Brothers in Arms: Hell's Highway,100,exact_title_platform_year
brothers_in_arms_hell_s_highway,metacritic,Brothers in Arms: Hell's Highway,100,exact_title_platform_year
brothers_in_arms_hell_s_highway,vgsales,Brothers in Arms: Hell's Highway,100,exact_title_platform_year
brothers_in_arms_hell_s_highway,vgsales,Brothers in Arms: Hell's Highway,100,exact_title_platform_year
brunswick_pro_bowling,vgsales,Brunswick Pro Bowling,100,exact_title_platform_year
brothers_in_arms_road_to_hill_30,metacritic,Brothers in Arms: Road to Hill 30,100,exact_title_platform_year
brothers_in_arms_road_to_hill_30,vgsales,Brothers In Arms: Road to Hill 30,100,exact_title_platform_year
bruce_lee_quest_of_the_dragon,metacritic,Bruce Lee: Quest of the Dragon,100,exact_title_platform_year
bruce_lee_quest_of_the_dragon,vgsales,Bruce Lee: Quest of the Dragon,100,exact_title_platform_year
brunswick_circuit_pro_bowling,vgsales,Brunswick Circuit Pro Bowling,100,exact_title_platform_year
brunswick_circuit_pro_bowling,vgsales,Brunswick Circuit Pro Bowling,100,exact_title_platform_year
brunswick_circuit_pro_bowling_2,vgsales,Brunswick Circuit Pro Bowling 2,100,exact_title_platform_year
brunswick_pro_bowling,metacritic,Brunswick Pro Bowling,100,exact_title_platform_year
brute_force,metacritic,Brute Force,100,exact_title_platform_year
brute_force,vgsales,Brute Force,100,exact_title_platform_year
bubble_bobble_4_friends,metacritic,Bubble Bobble 4 Friends,100,exact_title_platform_year
bubble_bobble_double_shot,metacritic,Bubble Bobble Double Shot,100,exact_title_platform_year
bubble_bobble_double_shot,vgsales,Bubble Bobble Double Shot,100,exact_title_platform_year
bubble_bobble_neo,metacritic,Bubble Bobble Neo!,100,exact_title_platform_year
bubble_bobble_old_new,vgsales,Bubble Bobble: Old & New,100,exact_title_platform_year
bubble_bobble_revolution,metacritic,Bubble Bobble Revolution,100,exact_title_platform_year
bubble_bobble_revolution,vgsales,Bubble Bobble Revolution,100,exact_title_platform_year
bubsy_3d,vgsales,Bubsy 3D,100,exact_title_platform_year
bubsy_paws_on_fire,metacritic,Bubsy: Paws on Fire,100,exact_title_platform_year
bubsy_the_woolies_strike_back,metacritic,Bubsy: The Woolies Strike Back,100,exact_title_platform_year
bubsy_the_woolies_strike_back,metacritic,Bubsy: The Woolies Strike Back,100,exact_title_platform_year
buffy_the_vampire_slayer_chaos_bleeds,vgsales,Buffy the Vampire Slayer: Chaos Bleeds,100,exact_title_platform_year
buffy_the_vampire_slayer_chaos_bleeds,metacritic,Buffy the Vampire Slayer: Chaos Bleeds,100,exact_title_platform_year
buffy_the_vampire_slayer_chaos_bleeds,metacritic,Buffy the Vampire Slayer: Chaos Bleeds,100,exact_title_platform_year
buffy_the_vampire_slayer_chaos_bleeds,vgsales,Buffy the Vampire Slayer: Chaos Bleeds,100,exact_title_platform_year
buffy_the_vampire_slayer_wrath_of_the_darkhul_king,vgsales,Buffy the Vampire Slayer: Wrath of the Darkhul King,100,exact_title_platform_year
buffy_the_vampire_slayer_wrath_of_the_darkhul_king,metacritic,Buffy the Vampire Slayer: Wrath of the Darkhul King,100,exact_title_platform_year
bug_fables_the_everlasting_sapling,metacritic,Bug Fables: The Everlasting Sapling,100,exact_title_platform_year
bugs_bunny_taz_time_busters,vgsales,Bugs Bunny & Taz: Time Busters,100,exact_title_platform_year
bugs_vs_tanks,metacritic,Bugs vs. Tanks!,100,exact_title_platform_year
bugs_vs_tanks,metacritic,Bugs vs. Tanks!,100,exact_title_platform_year
bugsnax,metacritic,Bugsnax,100,exact_title_platform_year
bugsnax,metacritic,Bugsnax,100,exact_title_platform_year
bugsnax,metacritic,Bugsnax,100,exact_title_platform_year
build_a_bear_workshop,vgsales,Build-A-Bear Workshop,100,exact_title_platform_year
build_a_bear_workshop,metacritic,Build-A-Bear Workshop,100,exact_title_platform_year
build_a_bear_workshop_a_friend_fur_all_seasons,vgsales,Build-A-Bear Workshop: A Friend Fur All Seasons,100,exact_title_platform_year
7th_dragon,vgsales,7th Dragon,100,exact_title_platform_year
build_a_bear_workshop_welcome_to_hugsville,vgsales,Build-A-Bear Workshop: Welcome to Hugsville,100,exact_title_platform_year
build_n_race,vgsales,Build 'n Race,100,exact_title_platform_year
builder_s_block,vgsales,Builder's Block,100,exact_title_platform_year
7th_dragon_2020_ii,vgsales,7th Dragon 2020-II,100,exact_title_platform_year
bujingai_the_forsaken_city,vgsales,Bujingai: The Forsaken City,100,exact_title_platform_year
bujingai_the_forsaken_city,metacritic,Bujingai: The Forsaken City,100,exact_title_platform_year
buku_sudoku,metacritic,Buku Sudoku,100,exact_title_platform_year
bulb_boy,metacritic,Bulb Boy,100,exact_title_platform_year
bulb_boy,metacritic,Bulb Boy,100,exact_title_platform_year
bullet_girls,vgsales,Bullet Girls,100,exact_title_platform_year
bullet_girls_2,vgsales,Bullet Girls 2,100,exact_title_platform_year
bullet_witch,vgsales,Bullet Witch,100,exact_title_platform_year
bullet_witch,metacritic,Bullet Witch,100,exact_title_platform_year
bulletstorm,vgsales,Bulletstorm,100,exact_title_platform_year
bulletstorm,vgsales,Bulletstorm,100,exact_title_platform_year
bulletstorm,metacritic,Bulletstorm,100,exact_title_platform_year
bulletstorm,metacritic,Bulletstorm,100,exact_title_platform_year
goldeneye_007,vgsales,GoldenEye 007,100,exact_title_platform_year
bulletstorm_full_clip_edition,metacritic,Bulletstorm: Full Clip Edition,100,exact_title_platform_year
bulletstorm_full_clip_edition,metacritic,Bulletstorm: Full Clip Edition,100,exact_title_platform_year
bulletstorm_full_clip_edition,metacritic,Bulletstorm: Full Clip Edition,100,exact_title_platform_year
bulletstorm_full_clip_edition,metacritic,Bulletstorm: Full Clip Edition,100,exact_title_platform_year
bully,vgsales,Bully,100,exact_title_platform_year
bully,metacritic,Bully,100,exact_title_platform_year
bully_scholarship_edition,metacritic,Bully: Scholarship Edition,100,exact_title_platform_year
bully_scholarship_edition,metacritic,Bully: Scholarship Edition,100,exact_title_platform_year
bully_scholarship_edition,vgsales,Bully: Scholarship Edition,100,exact_title_platform_year
bully_scholarship_edition,vgsales,Bully: Scholarship Edition,100,exact_title_platform_year
bully_scholarship_edition,vgsales,Bully: Scholarship Edition,100,exact_title_platform_year
bully_scholarship_edition,metacritic,Bully: Scholarship Edition,100,exact_title_platform_year
bunmei_kaika_aoiza_ibunroku_saien,vgsales,Bunmei Kaika: Aoiza Ibunroku Saien,100,exact_title_platform_year
burger_island,vgsales,Burger Island,100,exact_title_platform_year
burgertime_party,metacritic,BurgerTime Party!,100,exact_title_platform_year
burgertime_world_tour,metacritic,BurgerTime: World Tour,100,exact_title_platform_year
burn_zombie_burn,metacritic,Burn Zombie Burn,100,exact_title_platform_year
burning_rangers,vgsales,Burning Rangers,100,exact_title_platform_year
burning_road,vgsales,Burning Road,100,exact_title_platform_year
burnout,vgsales,Burnout,100,exact_title_platform_year
burnout,metacritic,Burnout,100,exact_title_platform_year
burnout,metacritic,Burnout,100,exact_title_platform_year
burnout,vgsales,Burnout,100,exact_title_platform_year
burnout_2_point_of_impact,vgsales,Burnout 2: Point of Impact,100,exact_title_platform_year
burnout_2_point_of_impact,metacritic,Burnout 2: Point of Impact,100,exact_title_platform_year
burnout_2_point_of_impact,metacritic,Burnout 2: Point of Impact,100,exact_title_platform_year
burnout_2_point_of_impact,vgsales,Burnout 2: Point of Impact,100,exact_title_platform_year
burnout_3_takedown,vgsales,Burnout 3: Takedown,100,exact_title_platform_year
burnout_3_takedown,metacritic,Burnout 3: Takedown,100,exact_title_platform_year
burnout_crash,metacritic,Burnout Crash!,100,exact_title_platform_year
burnout_crash,metacritic,Burnout Crash!,100,exact_title_platform_year
burnout_dominator,metacritic,Burnout Dominator,100,exact_title_platform_year
burnout_dominator,vgsales,Burnout Dominator,100,exact_title_platform_year
burnout_dominator,metacritic,Burnout Dominator,100,exact_title_platform_year
burnout_legends,metacritic,Burnout Legends,100,exact_title_platform_year
burnout_legends,metacritic,Burnout Legends,100,exact_title_platform_year
burnout_legends,vgsales,Burnout Legends,100,exact_title_platform_year
burnout_legends,vgsales,Burnout Legends,100,exact_title_platform_year
burnout_paradise,vgsales,Burnout Paradise,100,exact_title_platform_year
burnout_paradise,vgsales,Burnout Paradise,100,exact_title_platform_year
burnout_paradise,metacritic,Burnout Paradise,100,exact_title_platform_year
burnout_paradise,metacritic,Burnout Paradise,100,exact_title_platform_year
burnout_paradise_remastered,metacritic,Burnout Paradise Remastered,100,exact_title_platform_year
burnout_paradise_remastered,metacritic,Burnout Paradise Remastered,100,exact_title_platform_year
gradius,vgsales,Gradius,100,exact_title_platform_year
burnout_paradise_the_ultimate_box,metacritic,Burnout Paradise: The Ultimate Box,100,exact_title_platform_year
burnout_paradise_the_ultimate_box,vgsales,Burnout Paradise: The Ultimate Box,100,exact_title_platform_year
burnout_revenge,metacritic,Burnout Revenge,100,exact_title_platform_year
burnout_revenge,metacritic,Burnout Revenge,100,exact_title_platform_year
burnout_revenge,vgsales,Burnout Revenge,100,exact_title_platform_year
burnout_revenge,vgsales,Burnout Revenge,100,exact_title_platform_year
burstrick_wake_boarding,vgsales,Burstrick: Wake Boarding!!,100,exact_title_platform_year
bury_me_my_love,metacritic,"Bury me, my Love",100,exact_title_platform_year
bury_me_my_love,metacritic,"Bury me, my Love",100,exact_title_platform_year
bus_simulator_18,metacritic,Bus Simulator 18,100,exact_title_platform_year
bus_simulator_18,metacritic,Bus Simulator 18,100,exact_title_platform_year
bushido_blade,vgsales,Bushido Blade,100,exact_title_platform_year
bushido_blade,metacritic,Bushido Blade,100,exact_title_platform_year
bushido_blade_2,vgsales,Bushido Blade 2,100,exact_title_platform_year
busou_shinki_battle_masters_mk_2,vgsales,Busou Shinki: Battle Masters Mk. 2,100,exact_title_platform_year
bust_a_groove,vgsales,Bust A Groove,100,exact_title_platform_year
bust_a_groove_2,metacritic,Bust A Groove 2,100,exact_title_platform_year
bust_a_groove_2,vgsales,Bust A Groove 2,100,exact_title_platform_year
a_vampyre_story,vgsales,A Vampyre Story,100,exact_title_platform_year
bust_a_move_2_arcade_edition,vgsales,Bust-A-Move 2 Arcade Edition,100,exact_title_platform_year
bust_a_move_2_arcade_edition,vgsales,Bust-A-Move 2 Arcade Edition,100,exact_title_platform_year
bust_a_move_3000,vgsales,Bust-A-Move 3000,100,exact_title_platform_year
bust_a_move_4,metacritic,Bust-A-Move 4,100,exact_title_platform_year
bust_a_move_bash,vgsales,Bust-A-Move Bash!,100,exact_title_platform_year
bust_a_move_bash,metacritic,Bust-A-Move Bash!,100,exact_title_platform_year
bust_a_move_ds,metacritic,Bust-A-Move DS,100,exact_title_platform_year
bust_a_move_ds,vgsales,Bust-A-Move DS,100,exact_title_platform_year
a_way_out,metacritic,A Way Out,100,exact_title_platform_year
busy_scissors,vgsales,Busy Scissors,100,exact_title_platform_year
busy_scissors,vgsales,Busy Scissors,100,exact_title_platform_year
butcher,metacritic,BUTCHER,100,exact_title_platform_year
butcher,metacritic,BUTCHER,100,exact_title_platform_year
butcher,metacritic,BUTCHER,100,exact_title_platform_year
butcher,metacritic,BUTCHER,100,exact_title_platform_year
butt_ugly_martians_b_k_m_battles,vgsales,Butt Ugly Martians: B.K.M. Battles,100,exact_title_platform_year
butt_ugly_martians_zoom_or_doom,vgsales,Butt-Ugly Martians: Zoom or Doom!,100,exact_title_platform_year
button_city,metacritic,Button City,100,exact_title_platform_year
a_witch_s_tale,vgsales,A Witch's Tale,100,exact_title_platform_year
buzz_junior_jungle_party,metacritic,Buzz! Junior: Jungle Party,100,exact_title_platform_year
buzz_junior_jungle_party,vgsales,Buzz! Junior: Jungle Party,100,exact_title_platform_year
buzz_lightyear_of_star_command,vgsales,Buzz Lightyear of Star Command,100,exact_title_platform_year
buzz_lightyear_of_star_command,metacritic,Buzz Lightyear of Star Command,100,exact_title_platform_year
buzz_lightyear_of_star_command,metacritic,Buzz Lightyear of Star Command,100,exact_title_platform_year
buzz_quiz_tv,vgsales,Buzz! Quiz TV,100,exact_title_platform_year
buzz_quiz_tv,metacritic,Buzz! Quiz TV,100,exact_title_platform_year
buzz_quiz_world,metacritic,Buzz! Quiz World,100,exact_title_platform_year
buzz_quiz_world,vgsales,Buzz! Quiz World,100,exact_title_platform_year
buzz_quiz_world,metacritic,Buzz! Quiz World,100,exact_title_platform_year
aarklash_legacy,metacritic,Aarklash: Legacy,100,exact_title_platform_year
buzz_the_hollywood_quiz,vgsales,Buzz! The Hollywood Quiz,100,exact_title_platform_year
buzz_the_hollywood_quiz,metacritic,Buzz! The Hollywood Quiz,100,exact_title_platform_year
buzz_the_mega_quiz,metacritic,Buzz! The Mega Quiz,100,exact_title_platform_year
buzz_the_mega_quiz,vgsales,Buzz! The Mega Quiz,100,exact_title_platform_year
buzz_the_music_quiz,vgsales,Buzz! The Music Quiz,100,exact_title_platform_year
buzz_the_schools_quiz,vgsales,Buzz! The Schools Quiz,100,exact_title_platform_year
buzz_the_ultimate_music_quiz,vgsales,Buzz! The Ultimate Music Quiz,100,exact_title_platform_year
bye_bye_boxboy,metacritic,BYE-BYE BOXBOY!,100,exact_title_platform_year
bye_bye_boxboy,metacritic,BYE-BYE BOXBOY!,100,exact_title_platform_year
c_12_final_resistance,metacritic,C-12: Final Resistance,100,exact_title_platform_year
c_o_p_the_recruit,metacritic,C.O.P.: The Recruit,100,exact_title_platform_year
c_o_p_the_recruit,vgsales,C.O.P.: The Recruit,100,exact_title_platform_year
c_o_r_e,vgsales,C.O.R.E.,100,exact_title_platform_year
c_o_r_e,metacritic,C.O.R.E.,100,exact_title_platform_year
c_the_contra_adventure,vgsales,C: The Contra Adventure,100,exact_title_platform_year
cabbage_patch_kids_the_patch_puppy_rescue,vgsales,Cabbage Patch Kids: The Patch Puppy Rescue,100,exact_title_platform_year
cabela_s_adventure_camp,vgsales,Cabela's Adventure Camp,100,exact_title_platform_year
cabela_s_adventure_camp,vgsales,Cabela's Adventure Camp,100,exact_title_platform_year
cabela_s_adventure_camp,vgsales,Cabela's Adventure Camp,100,exact_title_platform_year
cabela_s_african_safari,vgsales,Cabela's African Safari,100,exact_title_platform_year
cabela_s_african_safari,vgsales,Cabela's African Safari,100,exact_title_platform_year
cabela_s_alaskan_adventures,metacritic,Cabela's Alaskan Adventures,100,exact_title_platform_year
cabela_s_big_game_hunter_2005_adventures,vgsales,Cabela's Big Game Hunter 2005 Adventures,100,exact_title_platform_year
cabela_s_big_game_hunter_2005_adventures,vgsales,Cabela's Big Game Hunter 2005 Adventures,100,exact_title_platform_year
cabela_s_big_game_hunter_2005_adventures,vgsales,Cabela's Big Game Hunter 2005 Adventures,100,exact_title_platform_year
cabela_s_big_game_hunter_2010,vgsales,Cabela's Big Game Hunter 2010,100,exact_title_platform_year
cabela_s_big_game_hunter_2010,vgsales,Cabela's Big Game Hunter 2010,100,exact_title_platform_year
cabela_s_big_game_hunter_2010,vgsales,Cabela's Big Game Hunter 2010,100,exact_title_platform_year
cabela_s_big_game_hunter_2012,vgsales,Cabela's Big Game Hunter 2012,100,exact_title_platform_year
cabela_s_big_game_hunter_2012,vgsales,Cabela's Big Game Hunter 2012,100,exact_title_platform_year
cabela_s_big_game_hunter_2012,vgsales,Cabela's Big Game Hunter 2012,100,exact_title_platform_year
cabela_s_big_game_hunter_hunting_party,vgsales,Cabela's Big Game Hunter: Hunting Party,100,exact_title_platform_year
cabela_s_big_game_hunter_pro_hunts,vgsales,Cabela's Big Game Hunter: Pro Hunts,100,exact_title_platform_year
cabela_s_big_game_hunter_pro_hunts,vgsales,Cabela's Big Game Hunter: Pro Hunts,100,exact_title_platform_year
cabela_s_big_game_hunter_pro_hunts,vgsales,Cabela's Big Game Hunter: Pro Hunts,100,exact_title_platform_year
cabela_s_big_game_hunter_ultimate_challenge,vgsales,Cabela's Big Game Hunter: Ultimate Challenge,100,exact_title_platform_year
cabela_s_dangerous_hunts,vgsales,Cabela's Dangerous Hunts,100,exact_title_platform_year
cabela_s_dangerous_hunts_2,vgsales,Cabela's Dangerous Hunts 2,100,exact_title_platform_year
cabela_s_dangerous_hunts_2,vgsales,Cabela's Dangerous Hunts 2,100,exact_title_platform_year
cabela_s_dangerous_hunts_2011,vgsales,Cabela's Dangerous Hunts 2011,100,exact_title_platform_year
cabela_s_dangerous_hunts_2011,vgsales,Cabela's Dangerous Hunts 2011,100,exact_title_platform_year
cabela_s_dangerous_hunts_2011,vgsales,Cabela's Dangerous Hunts 2011,100,exact_title_platform_year
cabela_s_dangerous_hunts_2011,vgsales,Cabela's Dangerous Hunts 2011,100,exact_title_platform_year
cabela_s_dangerous_hunts_2011,metacritic,Cabela's Dangerous Hunts 2011,100,exact_title_platform_year
cabela_s_deer_hunt_2004_season,vgsales,Cabela's Deer Hunt: 2004 Season,100,exact_title_platform_year
cabela_s_deer_hunt_2004_season,vgsales,Cabela's Deer Hunt: 2004 Season,100,exact_title_platform_year
cabela_s_deer_hunt_2005_season,vgsales,Cabela's Deer Hunt 2005 Season,100,exact_title_platform_year
cabela_s_legendary_adventures,vgsales,Cabela's Legendary Adventures,100,exact_title_platform_year
cabela_s_legendary_adventures,vgsales,Cabela's Legendary Adventures,100,exact_title_platform_year
cabela_s_legendary_adventures,vgsales,Cabela's Legendary Adventures,100,exact_title_platform_year
cabela_s_monster_buck_hunter,vgsales,Cabela's Monster Buck Hunter,100,exact_title_platform_year
cabela_s_north_american_adventures,vgsales,Cabela's North American Adventures,100,exact_title_platform_year
cabela_s_north_american_adventures,vgsales,Cabela's North American Adventures,100,exact_title_platform_year
