game_id,title,data_confidence_score,popularity_score
kissy_baby,kissy baby,25,17.7125
histoire_de_lapin_bunny_s_tale,Histoire de Lapin / Bunny's Tale,25,17.7125
the_gamut,The Gamut.,25,17.7125
six_days_of_snow_itch,Six Days of Snow (itch),25,17.7125
cierra_la_puerta,Cierra la puerta,25,17.7125
greedy_greedy,Greedy Greedy,25,17.7125
triclair,Triclair,25,17.7125
balance_itch_sophiaaar,Balance (itch) (sophiaaar),25,17.7125
sheepsmasher,SheepSmasher,25,17.7125
garpge_get_it_it_s_kinda_like_garbage_but_you_get_it,GaRPGe (get it it's kinda like garbage but..you get it),25,17.7125
dzc20_final,DZC20 Final,15,17.6975
meu_roll_a_ball,Meu Roll a Ball,25,17.7125
project_boost_guruguy00,Project Boost (GuruGuy00),25,17.7125
forge_your_katana,Forge your katana,25,17.7125
little_legs,Little Legs,25,17.7125
flappy_circle,Flappy Circle,25,17.7125
off_road_rickshaw_hill_adventure,Off Road Rickshaw Hill Adventure,25,17.7125
the_craigallian_fire,The Craigallian Fire,25,17.7125
the_thief_of_always,The Thief of Always,25,17.7125
i_found_myself_a_hole,I Found Myself A Hole,25,17.7125
karpov_schach_2000,Karpov Schach 2000,25,17.7125
spaceman_walk_cycle,Spaceman Walk Cycle,25,17.7125
planet_cow,Planet Cow,25,17.7125
tell_me_a_story,Tell me a story,25,17.7125
ronin_itch,Ronin (itch),25,17.7125
sprint_tory,Sprint (Tory),25,17.7125
quelquechosejam_le_jeu_goty_edition,QuelqueChoseJam Le Jeu - Goty Edition,25,17.7125
uncharted_space,Uncharted space,25,17.7125
optimized_vr_room_scene,Optimized VR Room Scene,25,17.7125
loup_m_auras_tu,Loup m'auras-tu,25,17.7125
vulnerability,Vulnerability,25,17.7125
deglindoggo,Deglindoggo,25,17.7125
rekt,Rekt,25,17.7125
length_container,Length Container,25,17.7125
orteil_s_civilization_vii,Orteil's Civilization VII,25,17.7125
emergency_room_code_blue,Emergency Room: Code Blue,25,17.7125
techno_mayans,Techno Mayans,25,17.7125
rockettootoolo,Rockettootoolo,25,17.7125
lego_creator_knight_s_kingdom,LEGO Creator: Knight's Kingdom,25,17.7125
teleportower_plus,Teleportower Plus,25,17.7125
autumn_itch_un_bot_pourrait_faire_ca,Autumn (itch) (un bot pourrait faire ça),25,17.7125
shienryu,Shienryu,25,17.7125
the_cave_itch_hellomynameis,The Cave (itch) (hellomynameis),25,17.7125
prototype_1_2,Prototype 1.2,25,17.7125
flippy_knife_practice,Flippy Knife Practice,25,17.7125
matbomb,MatBomb,25,17.7125
mars_invaders,mars invaders,25,17.7125
mystiks,Mystiks,25,17.7125
atom_itch,Atom (itch),25,17.7125
renex_2,Renex 2,25,17.7125
time_out_games,Time Out Games,25,17.7125
ssnnooww,SSNNOOWW,25,17.7125
papaou_beat_them,Papaou - beat them!,25,17.7125
the_rainbow,The Rainbow,25,17.7125
cuadro_de_numeros,Cuadro de Números,25,17.7125
rain_of_gifts,Rain of gifts,25,17.7125
auto_dios,AUTO-DIOS,25,17.7125
star_trek_starship_creator_warp_ii,"Star Trek: Starship Creator, Warp II",25,17.7125
emergency_room_disaster_strike_earthquake,Emergency Room: Disaster Strike - Earthquake,25,17.7125
smash_a_head_v_1_2,Smash a Head v:1.2,25,17.7125
disney_s_dinosaur_activity_center,Disney's Dinosaur Activity Center,25,17.7125
annoying_ball,Annoying ball,25,17.7125
petscii_fireplace,PETSCII Fireplace,25,17.7125
metamorphs,Metamorphs,25,17.7125
i_know_a_lot_about_big_pharma,I know a lot about Big Pharma,25,17.7125
empire_of_the_ants_2000,Empire of the Ants (2000),25,17.7125
jeux_rennes,jeux rennes,25,17.7125
advanced_xmas_cracker_simulator,Advanced Xmas Cracker Simulator,15,17.6975
vestr_s_story,Vestr's Story,25,17.7125
graduation,Graduation,25,17.7125
cowboy_runner,Cowboy Runner,25,17.7125
rain_2412,rain_2412,25,17.7125
crazy_kids,Crazy Kids,25,17.7125
a_game_for_solange_s_birthday,A game for Solange's birthday,25,17.7125
pac_man_s_dietitian,Pac-Man's Dietitian,25,17.7125
r_ian_gift_jam_2017,R-Ian -- Gift Jam 2017,25,17.7125
slots_100,Slots 100,25,17.7125
angry_juanma,Angry Juanma,25,17.7125
gender_in_gaming,Gender in gaming,25,17.7125
cupid_s_arrow_kuneko,Cupid's Arrow (Kuneko),25,17.7125
dtc_itch,DTC (itch),25,17.7125
block_dodge_joe_devolpment,Block_Dodge (joe_devolpment),25,17.7125
denial_itch,Denial (itch),25,17.7125
have_heart_will_travel,"Have Heart, Will Travel",25,17.7125
1_hour_game_jam_thing,1 hour game jam thing,25,17.7125
unsere_weihnachtskarte,Unsere Weihnachtskarte,25,17.7125
merry_christmas_nora,Merry Christmas Nora,25,17.7125
test_soudas,Test (Soudas),25,17.7125
presents_collector,Presents Collector,25,17.7125
maze_minders,Maze Minders,25,17.7125
fight_conway,fight_conway,25,17.7125
gnome_versus_reptiles,Gnome Versus Reptiles,25,17.7125
cubics3d,Cubics3D,25,17.7125
logigram,logigram,25,17.7125
putt_putt_s_one_stop_fun_shop,Putt-Putt's One-Stop Fun Shop,25,17.7125
infinity_creeptasticman,Infinity (Creeptasticman),25,17.7125
the_heat,THE HEAT,25,17.7125
snowlapse,Snowlapse,25,17.7125
project_empathy,Project_Empathy,25,17.7125
minaret,Minaret,25,17.7125
el_resurgir,El resurgir,25,17.7125
the_fly_pater_familias_beta,(The Fly) Pater Familias [BETA],25,17.7125
lego_my_style_preschool,LEGO My Style Preschool,25,17.7125
dongdaemun_lights,Dongdaemun Lights,25,17.7125
bad_blocks,Bad Blocks,25,17.7125
masque_slots,Masque Slots,25,17.7125
christmas_card,Christmas Card,25,17.7125
christmas_jam_2017,Christmas Jam 2017,15,17.6975
virtaus,VIRTAUS,25,17.7125
chessmaster_8000,Chessmaster 8000,25,17.7125
nimzo_8,Nimzo 8,25,17.7125
reel_deal_slots_video_poker,Reel Deal Slots & Video Poker,25,17.7125
brickshooter,BrickShooter,25,17.7125
diabolik_lovers_twin_pack,Diabolik Lovers Twin Pack,25,17.7125
vs_mattia,vs Mattia,25,17.7125
web_new_year_party,Web new year party,25,17.7125
arachne_liquidbutterflies,Arachne (liquidbutterflies),25,17.7125
fox_adventure_yazan64,Fox Adventure (yazan64),25,17.7125
intro_to_game_programming_collection,Intro to Game Programming Collection,25,17.7125
flappy_bird_clone_amir_atwa,Flappy bird clone (Amir Atwa),25,17.7125
isla_test,Isla (Test),25,17.7125
a_wild_goose_chase,A Wild Goose Chase,25,17.7125
technos_systems_3d,technos-systems-3d,15,17.6975
entropythegame,EntropyTheGame,25,17.7125
enchanted_gardens,Enchanted Gardens,25,17.7125
bookworm_adventures,Bookworm Adventures,25,17.7125
dogz_6,Dogz 6,25,17.7125
catz_6,Catz 6,25,17.7125
fritz_10,Fritz 10,25,17.7125
uno_uno_skipbo_uno_freefall,Uno / Uno Skipbo / Uno Freefall,15,17.6975
travelogue_360_paris,Travelogue 360: Paris,25,17.7125
my_boyfriend,My Boyfriend,25,17.7125
the_charlton_s_fashion_academy,The Charlton's Fashion Academy,25,17.7125
ultimate_solitaire_1000,Ultimate Solitaire 1000,25,17.7125
aircraft_powerpack,Aircraft Powerpack,15,17.6975
hollywood_pets,Hollywood Pets,25,17.7125
dein_pferdecamp,Dein Pferdecamp,15,17.6975
putt_mania,Putt Mania,25,17.7125
cash_out,Cash Out,25,17.7125
family_feud_2006,Family Feud (2006),25,17.7125
puppy_luv_a_new_breed,Puppy Luv: A New Breed,25,17.7125
hoyle_casino_2007,Hoyle Casino 2007,25,17.7125
my_sim_aquarium,My Sim Aquarium,25,17.7125
kitty_luv,Kitty Luv,25,17.7125
hiarcs_10,HIARCS 10,25,17.7125
fetch,Fetch!,25,17.7125
astro_empires,Astro Empires,25,17.7125
shredder_10_uci,Shredder 10 UCI,25,17.7125
jewel_link_double_pack_safari_quest_atlantic_quest,Jewel Link Double Pack: Safari Quest & Atlantic Quest,10,17.69
sonic_ai,Sonic AI,25,17.7125
the_idol,The Idol,25,17.7125
little_bean_runner,Little Bean Runner,25,17.7125
one_nights_with_susie,One Nights with Susie,25,17.7125
cvgame_queenmai,CVGame-QueenMai,25,17.7125
demo_snow_duck_challenge,[DEMO] Snow Duck Challenge,25,17.7125
parasite_nightmare,Parasite Nightmare,25,17.7125
survive_from_tanks,Survive From Tanks,25,17.7125
wbawc_all_star_ver_1_00a,東方鬼形獣～WBAWC All Star【ver 1.00a】,25,17.7125
friday_night_funkin_porting_community_mods,Friday Night Funkin Porting Community Mods,25,17.7125
in_the_scientific_area_for_seven_days,In the Scientific Area for Seven days,25,17.7125
no_hit_da_pola_2,No hit da pola 2,25,17.7125
solarsystem_nehanaik,SolarSystem (nehanaik),25,17.7125
buckshot_bonanza,BUCKSHOT BONANZA,25,17.7125
nik_play_tv_old_school,Nik Play TV Old School,25,17.7125
dino_ban_ales_leon4ik_over_cheems,Dino Ban Ales LEON4IK Over Cheems,25,17.7125
gameartcollab_xmas_2022_the_lost_xmas,GameArtCollab Xmas 2022 The lost Xmas,25,17.7125
owner_of_the_streetv_2_0,Owner of The StreetV.2.0,25,17.7125
mushroom_anselmo_a_peretto,Mushroom (Anselmo A. Peretto),25,17.7125
aguacate_sky,AGUACATE SKY,25,17.7125
fnf_dave_bambi_test,FNF Dave & Bambi Test,25,17.7125
find_pitiu_the_dwarf,Find Pitiu: The dwarf,25,17.7125
not_normal_game,Not Normal Game,25,17.7125
what_s_the_word_on_magic,What's the Word on Magic?,25,17.7125
heat_chilboardgameonline,Heat&ChilBoardGameOnline,25,17.7125
catty_and_doggo_chase_game,Catty and Doggo! Chase game!,25,17.7125
the_house_of_darkness,The house of darkness,25,17.7125
click_ag4iq,Click (AG4iq),25,17.7125
nodari,NODARI,25,17.7125
raccoon_pets,Raccoon Pets,25,17.7125
tombala_demo,Tombala Demo,25,17.7125
ylaf_new_year_special,YLAF New Year Special,25,17.7125
rake_itch,rake (itch),25,17.7125
hot_snow,HOT SNOW,25,17.7125
monster_chase_ishaanmalhotra,Monster Chase (ishaanmalhotra),25,17.7125
death_in_the_workhouse_garden,Death in the Workhouse Garden,25,17.7125
reaction_dragon,Reaction dragon,25,17.7125
virus_dodger,Virus dodger,25,17.7125
northpole_1,Northpole - 1,25,17.7125
mutatoraction,Mutatoraction,25,17.7125
grow_dot_grow,"Grow dot, grow",25,17.7125
flicker_feathers_dan990878,Flicker Feathers (dan990878),25,17.7125
brick_break_hunter_krieger,Brick Break (Hunter Krieger),25,17.7125
moving_tiles_unfinished,Moving Tiles (unfinished),25,17.7125
tianhehui,Tianhehui,25,17.7125
o_kangasaur,o (Kangasaur),25,17.7125
5e_doctor_class,5e Doctor Class,25,17.7125
max_tank_game,Max Tank Game,25,17.7125
brightnight_thejrzombie,BrightNight (tHEjrZombie),25,17.7125
a_crane_s_gratitude,A Crane's Gratitude,25,17.7125
the_affair_at_victory_ball,The Affair at Victory Ball,25,17.7125
season_swap,Season Swap,25,17.7125
winter_without_you,Winter without you,25,17.7125
simulator_gifts_on_russian,Simulator gifts on Russian.,25,17.7125
the_dance_club,The Dance Club,25,17.7125
turtle_boi,Turtle Boi,25,17.7125
the_last_shots_of_the_year,The last shots of the year,25,17.7125
hit_llama,Hit Llama,25,17.7125
cant_sleep,cant sleep?,25,17.7125
fruit_clicker_itch_awesomewithrex,Fruit Clicker (itch) (AwesomeWithRex),25,17.7125
baldi_s_basics_but_baldi_lost_the_math_pad,발디의수학교실...인데.......Baldi's Basics......but.....baldi lost the math pad....,25,17.7125
burger_clicker_burgergames,Burger Clicker (BurgerGames),25,17.7125
big_brainz_big_painz,Big Brainz Big Painz,25,17.7125
santy_sanity,Santy Sanity,25,17.7125
sladical,Sladical!,25,17.7125
island_of_hope,Island Of Hope,25,17.7125
grubby_3,Grubby 3,25,17.7125
buy_the_hat,Buy The Hat,25,17.7125
holiday_protocol,Holiday Protocol,25,17.7125
holiday_madness,Holiday Madness,25,17.7125
fnf_vs_huggy_wuggy_port,FNF Vs Huggy Wuggy PORT,25,17.7125
ping_ball_angel_rise_devs,Ping Ball (Angel Rise Devs),25,17.7125
ceremony_ianmart1n,ceremony (ianmart1n),25,17.7125
fnf_vs_master_pvp_pig,FNF Vs. MASTER PVP PIG,25,17.7125
sim_rogue_gardener,Sim Rogue Gardener,25,17.7125
red_in_the_wrong_part_of_town,RED in The Wrong Part of Town.,25,17.7125
rossi_attack,rossi attack,25,17.7125
dangerous_robot,Dangerous Robot,25,17.7125
2d_snake_game,2D Snake Game,25,17.7125
run_the_after_bus_has_not_for_game_jam,Run the after bus! (has not for game jam),25,17.7125
gutter_gum,Gutter Gum,25,17.7125
3d_navigation_indoor,3D Navigation Indoor,15,17.6975
twg2021ny,TWG2021NY,25,17.7125
tunnels_kangasaur,Tunnels (Kangasaur),25,17.7125
soul_of_winter,Soul of Winter,25,17.7125
zombie_killer_prototype,Zombie Killer Prototype,25,17.7125
game_a_week_week_7,Game-a-Week | Week 7,25,17.7125
baldi_s_new_year_2022,Baldi's New Year 2022,25,17.7125
stop_the_grinch,Stop The Grinch,25,17.7125
new_years_in_new_york,New Years In New York,25,17.7125
hexagogy,Hexagogy,25,17.7125
golden_apple_os,Golden Apple OS,25,17.7125
laser_run,Laser Run,25,17.7125
elemental_mania_art_demo,Elemental Mania - Art Demo,25,17.7125
solar_system_itch_sam0302,Solar System (itch) (sam0302),25,17.7125
space_chicken_theana_productions,Space Chicken (Theana Productions),25,17.7125
unnamed_gregsolo,Unnamed (gregsolo),25,17.7125
compounding_weapons,Compounding Weapons,25,17.7125
sakura_spring,Sakura Spring,25,17.7125
minersroute,MinersRoute,25,17.7125
cavediver_fie_edition,Cavediver FIE edition,25,17.7125
pigeon_flap,Pigeon Flap,25,17.7125
robo_rush_boss_fight_v2,Robo Rush Boss Fight v2,25,17.7125
stuffing,Stuffing,25,17.7125
the_crow_s_keep,The Crow's Keep,15,17.6975
dots_itch_uzair_hilal,Dots (itch) (Uzair_hilal),25,17.7125
santa_in_2021,Santa in 2021,25,17.7125
audio_snow_ride,Audio Snow Ride,25,17.7125
vs_darkness_test,Vs Darkness Test,25,17.7125
sporing_sprites,Sporing Sprites,25,17.7125
pincone_dreaming,pincone dreaming,25,17.7125
run_elf_run,"Run, Elf Run",25,17.7125
a_slimy_transformation,A Slimy Transformation,25,17.7125
flowers_are_life,Flowers Are Life,25,17.7125
sonland,Sonland,25,17.7125
baldi_loves_chips_super_fast,Baldi loves chips Super fast,25,17.7125
love_letters_thomas_boh_wang,love letters (Thomas boh wang),25,17.7125
christmas_cookie_crisis,Christmas Cookie Crisis,25,17.7125
dracalvo_esquiva_ajo_sino_morir,Dracalvo esquiva ajo sino morir,25,17.7125
no_trains_land,No Trains Land,25,17.7125
undertale_staggered_space_sans_fight_omnilovania,Undertale: Staggered Space Sans Fight (Omnilovania),25,17.7125
dylan_artillery,Dylan - Artillery,25,17.7125
booger_picker_v_1,Booger Picker (v.1),25,17.7125
shop_in_the_battle_system_rpgmakermv,Shop in the battle system rpgmakermv,25,17.7125
flow_shop_optimization_software,Flow-Shop Optimization software,25,17.7125
mineshooter,MineShooter,25,17.7125
jumper_desp_studio,JUMPER! (DESP STUDIO),25,17.7125
bombenschuss_for_clancy_sniper,Bombenschuss for Clancy Sniper,25,17.7125
mike_engine_ports,mike engine ports,25,17.7125
m1_garand_for_argenti,M1 Garand for Argenti,25,17.7125
290_labyrinth,290 Labyrinth,25,17.7125
a_debate_about_a_potato,A Debate About a Potato,25,17.7125
messed_up,messed up!,15,17.6975
geometry_monster_hk_studio,Geometry Monster (HK-Studio),25,17.7125
whac_a_jullxz_1_0_0,Whac-A-Jullxz 1.0.0,25,17.7125
labyrinthine_onion,LABYRINTHINE (onion),25,17.7125
jack_artillery,Jack - Artillery,25,17.7125
the_super_fire_vs_ice,The Super Fire Vs Ice,25,17.7125
delicius_clicker,delicius clicker,25,17.7125
space300,Space300,25,17.7125
gorilla_life_dogysovec,Gorilla life (dogysovec),25,17.7125
cong_fendogg,cong (fendogg),25,17.7125
baldi_loves_dumplings,Baldi Loves Dumplings,25,17.7125
type_crawl_2_0,Type Crawl 2.0,25,17.7125
bouncy_platformer,Bouncy Platformer,25,17.7125
manonnikki_version_0_0001,MANONNIKKI Version 0.0001,25,17.7125
daddy_dearest_has_had_enough,Daddy Dearest Has Had Enough,25,17.7125
void_dash,VOID DASH,25,17.7125
catch_the_board,Catch the board,25,17.7125
gdevelop_maze_extension_demo,Gdevelop Maze Extension demo,25,17.7125
project_pelinguin,Project Pelinguin,25,17.7125
that_boy_like_yandere_ybf_fangame,That Boy Like YANDERE [YBF Fangame],25,17.7125
vs_mike_release_v1_mike_engine,Vs Mike (RELEASE V1) Mike Engine,25,17.7125
f3f2021_2,F3F2021-2,25,17.7125
family_bowling_3d,Family Bowling 3D,20,17.705
destroyer_of_roids,Destroyer Of 'Roids,25,17.7125
samara,samara,25,17.7125
nemologic,Nemologic,25,17.7125
vasilopita_new_year_s_cake,Vasilopita - New Year's Cake,25,17.7125
old_adventure_itch_velvetlobster,Old Adventure (itch) (velvetlobster),25,17.7125
december_25_2016,"December 25, 2016",25,17.7125
monster_match_majesticlamb,Monster Match (MajesticLamb),25,17.7125
nyanandy,NyanAndy,25,17.7125
annumus,annumus,25,17.7125
feeldizzy,Feeldizzy,25,17.7125
pro,Pro,15,17.6975
the_humans_are_home,The humans are home!,25,17.7125
tank_incremental,Tank Incremental,15,17.6975
faulty_flap_ctf_2_5_tut_result,Faulty Flap (CTF 2.5 Tut Result),15,17.6975
lost_in_babel,Lost in Babel,25,17.7125
super_rocket_runner,Super Rocket Runner,25,17.7125
assaultcube,AssaultCube,20,17.705
nes,NES,25,17.7125
rare_cover_letter,Rare Cover Letter,15,17.6975
blobscape,Blobscape,25,17.7125
full_momentum,Full Momentum,15,17.6975
a_text_parsing_adventure,A Text Parsing Adventure,15,17.6975
pizza_clicker_itch,Pizza Clicker (itch),25,17.7125
chess_2d,Chess-2d,25,17.7125
help_is_needed,help is needed,25,17.7125
block_itch,Block (itch),25,17.7125
tuner,tuner,25,17.7125
runner_itch_saa_game_studio,Runner (itch) (SAA GAME STUDIO),25,17.7125
jungle_run_profwaldone,Jungle run (Profwaldone),15,17.6975
test2_colobot,test2 (colobot),15,17.6975
retrouvez_les_tous,Retrouvez-les tous !,25,17.7125
a_lovely_little_fire,🔥 A Lövely Little Fire 🔥,25,17.7125
sometimes_i_m_sad,Sometimes I'm Sad,25,17.7125
asteroid_shooting,Asteroid Shooting,25,17.7125
a_place_i_return_to,a place i return to,25,17.7125
balls_out_itch,Balls Out (itch),25,17.7125
survive_space,Survive Space,25,17.7125
yoctopets,yoctoPets,25,17.7125
the_worst_game_ever_itch,the worst game ever (itch),25,17.7125
testmobileaction,TestMobileAction,15,17.6975
exploration_game,Exploration Game,25,17.7125
vicit,ViCit,15,17.6975
the_escape_from_the_cell,The Escape from the Cell,15,17.6975
car_game_xymos,Car game (Xymos),15,17.6975
maze_simple,maze simple,15,17.6975
glowfan,GlowFan,25,17.7125
the_library_of_babel_itch,The Library of Babel (itch),25,17.7125
flappy_ghost,Flappy-Ghost,25,17.7125
smoke_and_mirrors_marn,Smoke And Mirrors (Marn),25,17.7125
musiksagen_vom_brandonhugel,Musiksagen vom Brandonhügel,25,17.7125
what_s_your_name_hoeyboey,What's Your Name? (hoeyboey),15,17.6975
survive_from_smallfish_2,Survive from Smallfish 2,25,17.7125
jumpmania_national_park,JumpMania: National park,25,17.7125
the_excuse_machine,The Excuse Machine,25,17.7125
btz,BTZ,25,17.7125
tanks_unity_project,Tanks - Unity Project,25,17.7125
park_it_itch,Park It! (itch),15,17.6975
h20oreo_we_become_what_we_make,H20oreo We become what we make,15,17.6975
roll_a_zombie,Roll-A-Zombie,25,17.7125
suprematie_de_l_amour,Suprématie de l'amour,25,17.7125
spudman_and_the_ice_skating_ninja_troupe,SPUDMAN AND THE ICE SKATING NINJA TROUPE,25,17.7125
2016,2016,25,17.7125
wrestling_romance,Wrestling & Romance,25,17.7125
very_dungeon,Very Dungeon,25,17.7125
knee_breaker_alpha,Knee Breaker alpha,15,17.6975
carrot_stories,Carrot Stories,25,17.7125
monstrocity,Monstrocity,25,17.7125
artoban,Artoban,25,17.7125
3d_maze_mrmonaka,3D Maze (mrmonaka),25,17.7125
kokoala,KOKOALA,25,17.7125
stacker_itch_superzeldalink,Stacker (itch) (superzeldalink),25,17.7125
species,Species,25,17.7125
the_roots_of_evil,The Roots of Evil,25,17.7125
handsome,Handsome,25,17.7125
stay_on,Stay On,25,17.7125
woooorrrrk,WOOOORRRRK!,25,17.7125
onedge_tarot,onEdge Tarot,25,17.7125
boiler_cave_browser,Boiler Cave (Browser),25,17.7125
being_doge,Being Doge,25,17.7125
gary_dede_gift,Gary/Dede Gift,15,17.6975
subdivide_itch,Subdivide (itch),25,17.7125
happy_anniversary_peachy,Happy Anniversary Peachy,25,17.7125
lil_uzi_pong,Lil Uzi Pong,25,17.7125
dziek_s_christmas_2016_snowman_experientorium,Dziek's Christmas 2016 Snowman Experientorium,25,17.7125
flappy_burd_clone,Flappy Burd Clone,25,17.7125
rewound_101,ReWound 101,25,17.7125
tower_game,Tower Game,25,17.7125
t_vilkaitis_xmas,t.vilkaitis xmas,25,17.7125
stay_alive_mfaroun,Stay Alive (mfaroun),15,17.6975
role_my_ball,role My ball,25,17.7125
h_o_m_e_christmas_adventure,H.O.M.E. Christmas Adventure,25,17.7125
ducks_in_a_field_of_hamburgers,Ducks in a Field of Hamburgers,25,17.7125
craftmas,Craftmas,25,17.7125
flavourrollaball,FlavourRollABall,15,17.6975
roll_a_ball_hidden_bard,Roll a ball (HIDDEN Bard),15,17.6975
3d_world_game,3D World Game,15,17.6975
mark_of_lost_royalty,Mark of Lost Royalty,25,17.7125
roll_a_ball_game,Roll a Ball Game,15,17.6975
theo_attack,Theo Attack!,15,17.6975
jungle_swing,Jungle Swing,25,17.7125
dodge_itch_goldenkoi,Dodge (itch) (GoldenKoi),25,17.7125
flavourtown3d,FlavourTown3D,15,17.6975
invr,inVR,25,17.7125
joe_pesci_ball_roller,Joe Pesci Ball Roller,15,17.6975
roll_a_ball_mccall7215,Roll a Ball (mccall7215),15,17.6975
seismic_cities_beta,Seismic Cities Beta,15,17.6975
find_a_3d_world_adventure,Find (A 3D World Adventure),15,17.6975
hot_cold_the_adventures_of_flamont,Hot & Cold: The Adventures of Flamont,25,17.7125
lit_smoke_and_fire_2,Lit Smoke And Fire 2,25,17.7125
manchester_united_old,Manchester United (Old),25,17.7125
number_wizard_reading_your_mind,Number Wizard: Reading your Mind,25,17.7125
roll_a_ball_joseard,roll a ball (JoseArd),15,17.6975
bedzone,Bedzone,25,17.7125
numnum_math_game_for_kids,NumNum - Math Game for Kids,25,17.7125
the_good_doctor_demo,The Good Doctor (Demo),25,17.7125
santadrop,SantaDrop,25,17.7125
a_christmas_game,A Christmas Game,25,17.7125
zen_bondage,Zen Bondage,25,17.7125
en_la_piel_de_elektra,En la piel de Elektra,25,17.7125
roll_a_ball_diego_ocampo,Roll a Ball (diego ocampo),15,17.6975
crystals_itch,Crystals (itch),25,17.7125
ping_pong_itch_joshua_gossman,Ping Pong (itch) (Joshua Gossman),15,17.6975
sifting,Sifting,25,17.7125
academy_of_magic_word_spells,Academy of Magic: Word Spells,25,17.7125
hela_challenge_1_1_9,HeLa Challenge 1.1.9,25,17.7125
roll_a_ball_brianburke2300,roll a ball (brianburke2300),15,17.6975
super_maze_game,super maze game,15,17.6975
blood_vessel_jump,Blood Vessel Jump,15,17.6975
2006,Вы - счастливчик! Сезон 2006,25,17.7125
fritz_9,Fritz 9,25,17.7125
escape_from_apocolypse,escape from apocolypse,15,17.6975
hoyle_slot_games,Hoyle Slot Games,15,17.6975
hoyle_chess_games,Hoyle Chess Games,15,17.6975
3d_world,3d world,15,17.6975
deadly_rooms_of_death_king_dugan_s_dungeon,Deadly Rooms of Death: King Dugan's Dungeon,25,17.7125
santa_s_super_candy_happy_toy_factory_237,Santa's super-candy-happy toy factory #237,25,17.7125
99,%99,15,17.6975
down_in_flames,Down in Flames,25,17.7125
legion_itch,Legion (itch),25,17.7125
pong_itch_pong_but,"Pong (itch) (Pong, but...)",25,17.7125
puffy_p_s_i_love_you,Puffy: P.S. I Love You,25,17.7125
real_deal_vegas_casino_experience,Real Deal Vegas Casino Experience,25,17.7125
reel_deal_slots_bonus_mania,Reel Deal Slots: Bonus Mania!,15,17.6975
oppai_breast_slider,Oppai (Breast Slider),25,17.7125
hoyle_casino_2006,Hoyle Casino 2006,25,17.7125
carmen_sandiego_math_detective,Carmen Sandiego Math Detective,25,17.7125
mojo_master,Mojo Master,25,17.7125
actua_pool,Actua Pool,20,17.705
hoyle_blackjack_series,Hoyle Blackjack Series,25,17.7125
deadly_rooms_of_death_journey_to_rooted_hold,Deadly Rooms of Death: Journey to Rooted Hold,25,17.7125
yu_gi_oh_online,Yu-Gi-Oh! Online,25,17.7125
azure_snake,Azure Snake,25,17.7125
future_delivery,Future Delivery,25,17.7125
demo_squares_and_lines,Demo (Squares_and_lines),15,17.6975
fireworks_itch_lamamakesmusic,Fireworks (itch) (LamaMakesMusic),25,17.7125
angry_block,Angry Block,25,17.7125
vintage_flightsim_squadron,Vintage (flightsim-squadron),25,17.7125
explorer_daniell_td2020,Explorer_DanielL_TD2020,25,17.7125
explorer_wyattl_td2020,Explorer_WyattL_TD2020,25,17.7125
explorer_dominics_td2020,Explorer_DominicS_TD2020,25,17.7125
broken_baubles,Broken Baubles,25,17.7125
bears_have_intercourse,Bears Have INTERCOURSE!,25,17.7125
desperate_needs,Desperate Needs,25,17.7125
gathering_vmj2020_6of10,Gathering (VMJ2020 6of10),25,17.7125
vincent_endlessrunner,Vincent_EndlessRunner,25,17.7125
aayna_endlessrunner,Aayna_EndlessRunner,25,17.7125
explorer_willm_td2020,Explorer_WillM_TD2020,25,17.7125
explorer_adriannah_td2020,Explorer_AdriannaH_TD2020,25,17.7125
blades_of_thunder_2,Blades of Thunder 2,25,17.7125
pioneer_ryderw_td2020,Pioneer_RyderW_TD2020,25,17.7125
projekt_c0re,Projekt C0re,25,17.7125
baldi_s_basics_but_everyone_is_invisible_d,Baldi's Basics But Everyone Is Invisible D,25,17.7125
explorer_charlier_td2020,Explorer_CharlieR_TD2020,25,17.7125
explorer_carsonr_td2020,Explorer_CarsonR_TD2020,25,17.7125
cookie_dunk_text_adventure,"Cookie Dunk, Text Adventure",15,17.6975
alphabetjump,AlphabetJump,25,17.7125
explorer_olwynw_td2020,Explorer_OlwynW_TD2020,25,17.7125
gamego,能源教育GameGo - 能源基礎知識,25,17.7125
octopet,Octopet,25,17.7125
explorer_fernando_td2020,Explorer_Fernando_TD2020,25,17.7125
explorer_noahf_td2020,Explorer_NoahF_TD2020,25,17.7125
a_kappa_s_trail,A Kappa's Trail,20,17.705
epilogue_itch_sonatina,epilogue (itch) (sonatina),25,17.7125
snow_love_and_christmas_magic,"Snow, love and Christmas Magic",25,17.7125
flying_cube_nickplays156,Flying Cube (NickPlays156),25,17.7125
the_apple_of_death,The apple of DEATH,25,17.7125
explorer_sajiv_td2020,Explorer_Sajiv_TD2020,25,17.7125
explorer_marinar_td2020,Explorer_MarinaR_TD2020,25,17.7125
drop_and_catch,Drop and Catch,25,17.7125
ethan_endlessrunner,Ethan_EndlessRunner,25,17.7125
changing_weathers_updated,Changing Weathers (updated),25,17.7125
alex_pioneer_td,Alex_Pioneer_TD,25,17.7125
explorer_davidc_td2020,Explorer_DavidC_TD2020,25,17.7125
the_ends_of_a_world,The Ends of a World,25,17.7125
ice_tap,Ice Tap,25,17.7125
electriclick,ElectriClick,25,17.7125
